qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.06166,0.04903,0.05572,0.00262,0.00916,0.00774,0.029,0.13362,0.09338,0.00542,0.02975,0.01288
0.06166,0.04903,0.05568,0.00262,0.00916,0.00774,0.029,0.13363,0.09338,0.00542,0.02972,0.01288
0.06166,0.04903,0.05569,0.00262,0.00916,0.00774,0.029,0.13364,0.09338,0.00542,0.02972,0.01288
0.06166,0.04903,0.05569,0.00262,0.00916,0.00774,0.029,0.13364,0.09339,0.00542,0.02971,0.01288
0.06166,0.04903,0.05571,0.00262,0.00916,0.00774,0.029,0.13364,0.09339,0.00542,0.02969,0.01288
0.06166,0.04903,0.05568,0.00262,0.00915,0.00774,0.029,0.13365,0.09339,0.00542,0.02968,0.01288
0.06166,0.04903,0.05566,0.00262,0.00915,0.00774,0.029,0.13365,0.09338,0.00542,0.02966,0.01288
0.06166,0.04903,0.05564,0.00262,0.00915,0.00774,0.029,0.13366,0.09339,0.00542,0.02964,0.01288
0.06166,0.04903,0.05563,0.00262,0.00915,0.00774,0.029,0.13366,0.09338,0.00542,0.02962,0.01288
0.06166,0.04903,0.05563,0.00262,0.00915,0.00774,0.029,0.13366,0.09338,0.00542,0.0296,0.01288
0.06166,0.04903,0.05562,0.00262,0.00915,0.00774,0.029,0.13367,0.09338,0.00542,0.02958,0.01288
0.06166,0.04903,0.05561,0.00262,0.00915,0.00774,0.029,0.13367,0.09338,0.00542,0.02956,0.01288
0.06167,0.04903,0.0556,0.00262,0.00915,0.00774,0.029,0.13367,0.09338,0.00542,0.02957,0.01288
0.06167,0.04903,0.05558,0.00262,0.00915,0.00774,0.029,0.13367,0.09338,0.00542,0.02958,0.01288
0.06167,0.04903,0.05557,0.00262,0.00915,0.00774,0.029,0.13368,0.09338,0.00542,0.02957,0.01288
0.06167,0.04903,0.05555,0.00262,0.00915,0.00774,0.029,0.13368,0.09337,0.00542,0.02955,0.01288
0.06167,0.04903,0.05555,0.00262,0.00915,0.00774,0.029,0.13368,0.09337,0.00542,0.02953,0.01288
0.06167,0.04903,0.05555,0.00262,0.00915,0.00774,0.029,0.13369,0.09337,0.00542,0.0295,0.01288
0.06167,0.04903,0.05553,0.00262,0.00915,0.00774,0.029,0.13369,0.09337,0.00542,0.02951,0.01288
0.06166,0.04903,0.05553,0.00262,0.00915,0.00774,0.029,0.13369,0.09337,0.00542,0.02949,0.01288
0.06167,0.04903,0.05552,0.00262,0.00915,0.00774,0.029,0.13369,0.09337,0.00542,0.02949,0.01288
0.06167,0.04903,0.05551,0.00262,0.00915,0.00774,0.029,0.13369,0.09336,0.00542,0.02948,0.01288
0.06167,0.04903,0.05549,0.00262,0.00915,0.00774,0.029,0.13369,0.09337,0.00542,0.02946,0.01288
0.06167,0.04903,0.05547,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02944,0.01288
0.06167,0.04903,0.05546,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02943,0.01288
0.06167,0.04903,0.05544,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02942,0.01288
0.06167,0.04903,0.05543,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.0294,0.01288
0.06167,0.04903,0.05542,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02939,0.01288
0.06166,0.04903,0.05541,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02938,0.01288
0.06166,0.04903,0.0554,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02937,0.01288
0.06166,0.04903,0.0554,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02936,0.01288
0.06166,0.04903,0.05539,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02935,0.01288
0.06166,0.04903,0.05539,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.02934,0.01288
0.06166,0.04903,0.05538,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02933,0.01288
0.06166,0.04903,0.05538,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02933,0.01288
0.06166,0.04903,0.05538,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02932,0.01288
0.06166,0.04903,0.05538,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02932,0.01288
0.06166,0.04903,0.05538,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02931,0.01288
0.06166,0.04903,0.05537,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.0293,0.01288
0.06166,0.04903,0.05537,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.0293,0.01288
0.06166,0.04903,0.05536,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02929,0.01288
0.06166,0.04903,0.05536,0.00262,0.00914,0.00774,0.029,0.13369,0.09336,0.00542,0.02929,0.01288
0.06166,0.04903,0.05535,0.00262,0.00914,0.00774,0.029,0.13369,0.09336,0.00542,0.02932,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02932,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02933,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02933,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02933,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09336,0.00542,0.02933,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02933,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09336,0.00542,0.02932,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02932,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02932,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02932,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09336,0.00542,0.0293,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09336,0.00542,0.0293,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.0293,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02931,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02931,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02931,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.02931,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.0293,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.0293,0.01288
0.06166,0.04903,0.05533,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.0293,0.01288
0.06166,0.04903,0.05533,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.0293,0.01288
0.06166,0.04903,0.05534,0.00262,0.00914,0.00774,0.029,0.13369,0.09338,0.00542,0.0293,0.01288
0.06166,0.04903,0.05533,0.00262,0.00914,0.00774,0.029,0.13369,0.09337,0.00542,0.0293,0.01288
