qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.11328,0.14447,0.12258,0.09788,0.13189,0.16546,0.09944,0.17935,0.14108,0.09077,0.15407,0.17086
0.11328,0.14447,0.12258,0.09788,0.13188,0.16546,0.09944,0.17935,0.14107,0.09077,0.15401,0.17086
0.11328,0.14447,0.12257,0.09788,0.13188,0.16546,0.09944,0.17935,0.14105,0.09077,0.15374,0.17086
0.11328,0.14448,0.12258,0.09788,0.13187,0.16546,0.09944,0.17935,0.14104,0.09077,0.1536,0.17086
0.11328,0.14448,0.12257,0.09788,0.13187,0.16546,0.09944,0.17935,0.14103,0.09077,0.15356,0.17086
0.11328,0.14448,0.12252,0.09788,0.13186,0.16546,0.09944,0.17935,0.14102,0.09077,0.15347,0.17086
0.11328,0.14448,0.12252,0.09788,0.13185,0.16546,0.09944,0.17935,0.14101,0.09077,0.15339,0.17086
0.11328,0.14448,0.12251,0.09788,0.13185,0.16546,0.09944,0.17935,0.14099,0.09077,0.15276,0.17086
0.11328,0.14448,0.12252,0.09788,0.13185,0.16546,0.09944,0.17935,0.14097,0.09077,0.15265,0.17086
0.11328,0.14448,0.1225,0.09788,0.13184,0.16546,0.09944,0.17935,0.14095,0.09077,0.15249,0.17086
0.11328,0.14449,0.12248,0.09788,0.13184,0.16546,0.09944,0.17935,0.14094,0.09077,0.15233,0.17086
0.11328,0.14448,0.12246,0.09788,0.13184,0.16546,0.09944,0.17935,0.14094,0.09077,0.15229,0.17086
0.11328,0.14449,0.12244,0.09788,0.13183,0.16546,0.09944,0.17935,0.14094,0.09077,0.15216,0.17086
0.11328,0.14449,0.12242,0.09788,0.13183,0.16546,0.09944,0.17935,0.14093,0.09077,0.15209,0.17086
0.11328,0.14449,0.1224,0.09788,0.13183,0.16546,0.09944,0.17935,0.14091,0.09077,0.15202,0.17086
0.11328,0.14449,0.1224,0.09788,0.13183,0.16546,0.09944,0.17935,0.1409,0.09077,0.15191,0.17086
0.11328,0.14449,0.1224,0.09788,0.13183,0.16546,0.09944,0.17935,0.14091,0.09077,0.15184,0.17086
0.11328,0.14449,0.12238,0.09788,0.13182,0.16546,0.09944,0.17935,0.14088,0.09077,0.15176,0.17086
0.11328,0.14449,0.12238,0.09788,0.13182,0.16546,0.09944,0.17935,0.14087,0.09077,0.1517,0.17086
0.11328,0.14449,0.12237,0.09788,0.13182,0.16546,0.09944,0.17935,0.14087,0.09077,0.15151,0.17086
0.11328,0.14449,0.12236,0.09788,0.13182,0.16546,0.09944,0.17935,0.14085,0.09077,0.15143,0.17086
0.11328,0.14449,0.12234,0.09788,0.13182,0.16546,0.09944,0.17935,0.14085,0.09077,0.15132,0.17086
0.11328,0.14449,0.12233,0.09788,0.13182,0.16546,0.09944,0.17935,0.14085,0.09077,0.15128,0.17086
0.11328,0.14449,0.12232,0.09788,0.13181,0.16546,0.09944,0.17935,0.14084,0.09077,0.15124,0.17086
0.11328,0.14449,0.12233,0.09788,0.13181,0.16546,0.09944,0.17935,0.14082,0.09077,0.15114,0.17086
0.11328,0.14449,0.12231,0.09788,0.13181,0.16546,0.09944,0.17935,0.14083,0.09077,0.15111,0.17086
0.11328,0.14449,0.1223,0.09788,0.13181,0.16546,0.09944,0.17935,0.14082,0.09077,0.15113,0.17086
0.11328,0.14449,0.12228,0.09788,0.1318,0.16546,0.09944,0.17935,0.1408,0.09077,0.15109,0.17086
0.11328,0.14449,0.12227,0.09788,0.1318,0.16546,0.09944,0.17935,0.14079,0.09077,0.15104,0.17086
0.11328,0.14449,0.12226,0.09788,0.1318,0.16546,0.09944,0.17935,0.14078,0.09077,0.15094,0.17086
0.11328,0.14449,0.12224,0.09788,0.1318,0.16546,0.09944,0.17935,0.14077,0.09077,0.15088,0.17086
0.11328,0.14449,0.12224,0.09788,0.1318,0.16546,0.09944,0.17935,0.14076,0.09077,0.15082,0.17086
0.11328,0.14449,0.12223,0.09788,0.1318,0.16546,0.09944,0.17935,0.14075,0.09077,0.1508,0.17086
0.11328,0.14449,0.12222,0.09788,0.1318,0.16546,0.09944,0.17935,0.14074,0.09077,0.15075,0.17086
0.11328,0.14449,0.12221,0.09788,0.1318,0.16546,0.09944,0.17935,0.14073,0.09077,0.15074,0.17086
0.11328,0.14449,0.1222,0.09788,0.1318,0.16546,0.09944,0.17935,0.14073,0.09077,0.15071,0.17086
0.11328,0.14449,0.12218,0.09788,0.1318,0.16546,0.09944,0.17935,0.14072,0.09077,0.15066,0.17086
0.11328,0.14449,0.12218,0.09788,0.1318,0.16546,0.09944,0.17935,0.14071,0.09077,0.15065,0.17086
0.11328,0.14449,0.12216,0.09788,0.1318,0.16546,0.09944,0.17935,0.14071,0.09077,0.15063,0.17086
0.11328,0.14449,0.12214,0.09788,0.1318,0.16546,0.09944,0.17935,0.1407,0.09077,0.15061,0.17086
0.11328,0.14449,0.12214,0.09788,0.1318,0.16546,0.09944,0.17935,0.1407,0.09077,0.15058,0.17086
0.11328,0.14449,0.12213,0.09788,0.13179,0.16546,0.09944,0.17935,0.14069,0.09077,0.15055,0.17086
0.11328,0.14449,0.12212,0.09788,0.13179,0.16546,0.09944,0.17935,0.14068,0.09077,0.15053,0.17086
0.11328,0.14449,0.12211,0.09788,0.13179,0.16546,0.09944,0.17935,0.14067,0.09077,0.15053,0.17086
0.11328,0.14449,0.12212,0.09788,0.13179,0.16546,0.09944,0.17935,0.14066,0.09077,0.1505,0.17086
0.11328,0.14449,0.12211,0.09788,0.13179,0.16546,0.09944,0.17935,0.14066,0.09077,0.15049,0.17086
0.11328,0.14449,0.1221,0.09788,0.13179,0.16546,0.09944,0.17935,0.14066,0.09077,0.15047,0.17086
0.11328,0.14449,0.12209,0.09788,0.13179,0.16546,0.09944,0.17935,0.14066,0.09077,0.15046,0.17086
0.11328,0.14449,0.12209,0.09788,0.13179,0.16546,0.09944,0.17935,0.14066,0.09077,0.15046,0.17086
0.11328,0.14449,0.12209,0.09788,0.13179,0.16546,0.09944,0.17935,0.14065,0.09077,0.15045,0.17086
0.11328,0.14449,0.12209,0.09788,0.13179,0.16546,0.09944,0.17935,0.14064,0.09077,0.15043,0.17086
0.11328,0.14449,0.12208,0.09788,0.13179,0.16546,0.09944,0.17935,0.14064,0.09077,0.1504,0.17086
0.11328,0.14449,0.12207,0.09788,0.13179,0.16546,0.09944,0.17935,0.14064,0.09077,0.15039,0.17086
0.11328,0.14449,0.12207,0.09788,0.13179,0.16546,0.09944,0.17935,0.14063,0.09077,0.15029,0.17086
0.11328,0.14449,0.12207,0.09788,0.13179,0.16546,0.09944,0.17935,0.14062,0.09077,0.15029,0.17086
0.11328,0.14449,0.12206,0.09788,0.13179,0.16546,0.09944,0.17935,0.14062,0.09077,0.15028,0.17086
0.11328,0.14449,0.12206,0.09788,0.13179,0.16546,0.09944,0.17935,0.14061,0.09077,0.15027,0.17086
0.11328,0.14449,0.12206,0.09788,0.13179,0.16546,0.09944,0.17935,0.1406,0.09077,0.15026,0.17086
0.11328,0.14449,0.12205,0.09788,0.13179,0.16546,0.09944,0.17935,0.1406,0.09077,0.15025,0.17086
0.11328,0.14449,0.12205,0.09788,0.13179,0.16546,0.09944,0.17935,0.14059,0.09077,0.15019,0.17086
0.11328,0.14449,0.12205,0.09788,0.13179,0.16546,0.09944,0.17935,0.14059,0.09077,0.15018,0.17086
0.11328,0.14449,0.12205,0.09788,0.13179,0.16546,0.09944,0.17935,0.14059,0.09077,0.15018,0.17086
0.11328,0.14449,0.12205,0.09788,0.13179,0.16546,0.09944,0.17935,0.14058,0.09077,0.15016,0.17086
0.11328,0.14449,0.12205,0.09788,0.1318,0.16546,0.09944,0.17935,0.14057,0.09077,0.15016,0.17086
0.11328,0.14449,0.12204,0.09788,0.1318,0.16546,0.09944,0.17935,0.14056,0.09077,0.15016,0.17086
0.11328,0.14449,0.12204,0.09788,0.13179,0.16546,0.09944,0.17935,0.14056,0.09077,0.15015,0.17086
0.11328,0.14449,0.12204,0.09788,0.13179,0.16546,0.09944,0.17935,0.14054,0.09077,0.15015,0.17086
0.11328,0.14449,0.12204,0.09788,0.13179,0.16546,0.09944,0.17935,0.14054,0.09077,0.15015,0.17086
0.11328,0.14449,0.12204,0.09788,0.13179,0.16546,0.09944,0.17935,0.14053,0.09077,0.15015,0.17086
0.11328,0.14449,0.12204,0.09788,0.13179,0.16546,0.09944,0.17935,0.14053,0.09077,0.15015,0.17086
