qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.85543,0.9999,0.92399,0.66708,0.64372,0.9841,0.99406,1.0,0.97163,0.69704,0.4115,0.98162
0.85543,0.99991,0.92535,0.66708,0.64376,0.9841,0.99406,1.0,0.97205,0.69704,0.41299,0.98162
0.85543,0.99991,0.92671,0.66708,0.6438,0.9841,0.99406,1.0,0.9724,0.69704,0.41403,0.98162
0.85543,0.99992,0.92803,0.66708,0.64382,0.9841,0.99406,1.0,0.97275,0.69704,0.41493,0.98162
0.85543,0.99993,0.92946,0.66708,0.64384,0.9841,0.99406,1.0,0.97307,0.69704,0.41593,0.98162
0.85543,0.99993,0.93082,0.66708,0.64387,0.9841,0.99406,1.0,0.97337,0.69704,0.41681,0.98162
0.85543,0.99994,0.93215,0.66708,0.64389,0.9841,0.99406,1.0,0.97371,0.69704,0.4191,0.98162
0.85543,0.99994,0.93332,0.66708,0.64392,0.9841,0.99406,1.0,0.97403,0.69704,0.42016,0.98162
0.85543,0.99995,0.93453,0.66708,0.64394,0.9841,0.99406,1.0,0.97436,0.69704,0.42095,0.98162
0.85543,0.99995,0.93582,0.66708,0.64396,0.9841,0.99406,1.0,0.97463,0.69704,0.422,0.98162
0.85543,0.99995,0.93702,0.66708,0.64398,0.9841,0.99406,1.0,0.97491,0.69704,0.42261,0.98162
0.85543,0.99996,0.93814,0.66708,0.64401,0.9841,0.99406,1.0,0.97516,0.69704,0.42338,0.98162
0.85543,0.99996,0.93913,0.66708,0.64402,0.9841,0.99406,1.0,0.97545,0.69704,0.42396,0.98162
0.85543,0.99997,0.94005,0.66708,0.64402,0.9841,0.99406,1.0,0.9757,0.69704,0.42446,0.98162
0.85543,0.99997,0.94101,0.66708,0.64403,0.9841,0.99406,1.0,0.97592,0.69704,0.425,0.98162
0.85543,0.99997,0.94186,0.66708,0.64404,0.9841,0.99406,1.0,0.97615,0.69704,0.42549,0.98162
0.85543,0.99997,0.94275,0.66708,0.64405,0.9841,0.99406,1.0,0.97638,0.69704,0.42596,0.98162
0.85543,0.99997,0.94362,0.66708,0.64407,0.9841,0.99406,1.0,0.97659,0.69704,0.42655,0.98162
0.85543,0.99998,0.94438,0.66708,0.64407,0.9841,0.99406,1.0,0.97684,0.69704,0.4274,0.98162
0.85543,0.99998,0.94512,0.66708,0.64408,0.9841,0.99406,1.0,0.97708,0.69704,0.42782,0.98162
0.85543,0.99998,0.94586,0.66708,0.64409,0.9841,0.99406,1.0,0.97729,0.69704,0.42837,0.98162
0.85543,0.99998,0.94644,0.66708,0.64409,0.9841,0.99406,1.0,0.97751,0.69704,0.42875,0.98162
0.85543,0.99998,0.94707,0.66708,0.6441,0.9841,0.99406,1.0,0.97774,0.69704,0.42915,0.98162
0.85543,0.99998,0.9476,0.66708,0.6441,0.9841,0.99406,1.0,0.97794,0.69704,0.42955,0.98162
0.85543,0.99999,0.94815,0.66708,0.64411,0.9841,0.99406,1.0,0.97818,0.69704,0.42984,0.98162
0.85543,0.99999,0.94858,0.66708,0.64411,0.9841,0.99406,1.0,0.97842,0.69704,0.43044,0.98162
0.85543,0.99999,0.94903,0.66708,0.64416,0.9841,0.99406,1.0,0.97862,0.69704,0.43066,0.98162
0.85543,0.99999,0.94939,0.66708,0.64417,0.9841,0.99406,1.0,0.97882,0.69704,0.4309,0.98162
0.85543,0.99999,0.9498,0.66708,0.64417,0.9841,0.99406,1.0,0.97901,0.69704,0.4314,0.98162
0.85543,0.99999,0.95018,0.66708,0.64418,0.9841,0.99406,1.0,0.97919,0.69704,0.43166,0.98162
0.85543,0.99999,0.9505,0.66708,0.64419,0.9841,0.99406,1.0,0.9794,0.69704,0.43194,0.98162
0.85543,0.99999,0.95082,0.66708,0.64419,0.9841,0.99406,1.0,0.97958,0.69704,0.43212,0.98162
0.85543,0.99999,0.95111,0.66708,0.64419,0.9841,0.99406,1.0,0.97974,0.69704,0.43235,0.98162
0.85543,0.99999,0.95139,0.66708,0.64419,0.9841,0.99406,1.0,0.9799,0.69704,0.43257,0.98162
0.85543,1.0,0.95165,0.66708,0.64419,0.9841,0.99406,1.0,0.98005,0.69704,0.43273,0.98162
0.85543,1.0,0.95191,0.66708,0.64419,0.9841,0.99406,1.0,0.98019,0.69704,0.43293,0.98162
0.85543,1.0,0.95216,0.66708,0.64419,0.9841,0.99406,1.0,0.98037,0.69704,0.43314,0.98162
0.85543,1.0,0.95237,0.66708,0.64419,0.9841,0.99406,1.0,0.98048,0.69704,0.43325,0.98162
0.85543,1.0,0.95258,0.66708,0.64419,0.9841,0.99406,1.0,0.9806,0.69704,0.43338,0.98162
0.85543,1.0,0.95273,0.66708,0.64419,0.9841,0.99406,1.0,0.98072,0.69704,0.43347,0.98162
0.85543,1.0,0.9529,0.66708,0.6442,0.9841,0.99406,1.0,0.98085,0.69704,0.43361,0.98162
0.85543,1.0,0.95302,0.66708,0.6442,0.9841,0.99406,1.0,0.98097,0.69704,0.43369,0.98162
0.85543,1.0,0.95315,0.66708,0.6442,0.9841,0.99406,1.0,0.98108,0.69704,0.43374,0.98162
0.85543,1.0,0.95328,0.66708,0.6442,0.9841,0.99406,1.0,0.98121,0.69704,0.43388,0.98162
0.85543,1.0,0.95341,0.66708,0.6442,0.9841,0.99406,1.0,0.98132,0.69704,0.43397,0.98162
0.85543,1.0,0.95351,0.66708,0.6442,0.9841,0.99406,1.0,0.98142,0.69704,0.43409,0.98162
0.85543,1.0,0.95361,0.66708,0.6442,0.9841,0.99406,1.0,0.98154,0.69704,0.43414,0.98162
0.85543,1.0,0.95372,0.66708,0.6442,0.9841,0.99406,1.0,0.98163,0.69704,0.43418,0.98162
0.85543,1.0,0.95381,0.66708,0.6442,0.9841,0.99406,1.0,0.98174,0.69704,0.43422,0.98162
0.85543,1.0,0.95386,0.66708,0.6442,0.9841,0.99406,1.0,0.98184,0.69704,0.43432,0.98162
0.85543,1.0,0.95394,0.66708,0.6442,0.9841,0.99406,1.0,0.98195,0.69704,0.43444,0.98162
0.85543,1.0,0.95402,0.66708,0.6442,0.9841,0.99406,1.0,0.98207,0.69704,0.43447,0.98162
0.85543,1.0,0.95407,0.66708,0.6442,0.9841,0.99406,1.0,0.98217,0.69704,0.4348,0.98162
0.85543,1.0,0.95411,0.66708,0.6442,0.9841,0.99406,1.0,0.98228,0.69704,0.43483,0.98162
0.85543,1.0,0.95419,0.66708,0.6442,0.9841,0.99406,1.0,0.98237,0.69704,0.43486,0.98162
0.85543,1.0,0.95424,0.66708,0.6442,0.9841,0.99406,1.0,0.98248,0.69704,0.43489,0.98162
0.85543,1.0,0.95428,0.66708,0.6442,0.9841,0.99406,1.0,0.98256,0.69704,0.43492,0.98162
0.85543,1.0,0.95431,0.66708,0.6442,0.9841,0.99406,1.0,0.98265,0.69704,0.43496,0.98162
0.85543,1.0,0.95434,0.66708,0.6442,0.9841,0.99406,1.0,0.98274,0.69704,0.43519,0.98162
0.85543,1.0,0.95438,0.66708,0.6442,0.9841,0.99406,1.0,0.98282,0.69704,0.43525,0.98162
0.85543,1.0,0.9544,0.66708,0.6442,0.9841,0.99406,1.0,0.9829,0.69704,0.43527,0.98162
0.85543,1.0,0.95443,0.66708,0.6442,0.9841,0.99406,1.0,0.983,0.69704,0.43536,0.98162
0.85543,1.0,0.95444,0.66708,0.6442,0.9841,0.99406,1.0,0.98307,0.69704,0.43538,0.98162
0.85543,1.0,0.95445,0.66708,0.6442,0.9841,0.99406,1.0,0.98315,0.69704,0.43539,0.98162
0.85543,1.0,0.95447,0.66708,0.6442,0.9841,0.99406,1.0,0.98321,0.69704,0.4354,0.98162
0.85543,1.0,0.95449,0.66708,0.64421,0.9841,0.99406,1.0,0.98331,0.69704,0.43542,0.98162
0.85543,1.0,0.9545,0.66708,0.64421,0.9841,0.99406,1.0,0.98338,0.69704,0.43542,0.98162
0.85543,1.0,0.95451,0.66708,0.64421,0.9841,0.99406,1.0,0.98344,0.69704,0.43542,0.98162
0.85543,1.0,0.95452,0.66708,0.64421,0.9841,0.99406,1.0,0.98352,0.69704,0.43543,0.98162
