qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.43938,0.25633,0.28404,0.12179,0.3336,0.29875,0.21482,0.29976,0.2702,0.13548,0.36653,0.3108
0.43938,0.25633,0.28391,0.12179,0.33359,0.29875,0.21482,0.29976,0.27021,0.13548,0.36664,0.3108
0.43938,0.25633,0.28381,0.12179,0.33357,0.29875,0.21482,0.29976,0.27022,0.13548,0.36654,0.3108
0.43938,0.25633,0.28369,0.12179,0.33355,0.29875,0.21482,0.29976,0.27022,0.13548,0.36672,0.3108
0.43938,0.25634,0.28358,0.12179,0.33354,0.29875,0.21482,0.29976,0.27022,0.13548,0.36698,0.3108
0.43938,0.25634,0.28344,0.12179,0.33353,0.29875,0.21482,0.29976,0.27022,0.13548,0.36718,0.3108
0.43938,0.25634,0.28335,0.12179,0.33352,0.29875,0.21482,0.29976,0.27023,0.13548,0.36738,0.3108
0.43938,0.25634,0.28323,0.12179,0.33351,0.29875,0.21482,0.29976,0.27022,0.13548,0.36619,0.3108
0.43938,0.25634,0.28315,0.12179,0.3335,0.29875,0.21482,0.29976,0.2702,0.13548,0.3661,0.3108
0.43938,0.25634,0.28304,0.12179,0.33348,0.29875,0.21482,0.29976,0.2702,0.13548,0.366,0.3108
0.43938,0.25634,0.28292,0.12179,0.33348,0.29875,0.21482,0.29976,0.2702,0.13548,0.3659,0.3108
0.43938,0.25634,0.28279,0.12179,0.33347,0.29875,0.21482,0.29976,0.2702,0.13548,0.36594,0.3108
0.43938,0.25634,0.2827,0.12179,0.33345,0.29875,0.21482,0.29976,0.27021,0.13548,0.36581,0.3108
0.43938,0.25634,0.28263,0.12179,0.33345,0.29875,0.21482,0.29976,0.27022,0.13548,0.36591,0.3108
0.43938,0.25635,0.28254,0.12179,0.33345,0.29875,0.21482,0.29976,0.27022,0.13548,0.36604,0.3108
0.43938,0.25635,0.28248,0.12179,0.33344,0.29875,0.21482,0.29976,0.27021,0.13548,0.36598,0.3108
0.43938,0.25634,0.2824,0.12179,0.33343,0.29875,0.21482,0.29976,0.27023,0.13548,0.36602,0.3108
0.43938,0.25634,0.2823,0.12179,0.33343,0.29875,0.21482,0.29976,0.2702,0.13548,0.36609,0.3108
0.43938,0.25635,0.28224,0.12179,0.33342,0.29875,0.21482,0.29976,0.2702,0.13548,0.36607,0.3108
0.43938,0.25635,0.28215,0.12179,0.33342,0.29875,0.21482,0.29976,0.2702,0.13548,0.36615,0.3108
0.43938,0.25635,0.2821,0.12179,0.33342,0.29875,0.21482,0.29976,0.27021,0.13548,0.36616,0.3108
0.43938,0.25635,0.28203,0.12179,0.33341,0.29875,0.21482,0.29976,0.27022,0.13548,0.36607,0.3108
0.43938,0.25635,0.28199,0.12179,0.33341,0.29875,0.21482,0.29976,0.27023,0.13548,0.36613,0.3108
0.43938,0.25635,0.28196,0.12179,0.33341,0.29875,0.21482,0.29976,0.27023,0.13548,0.36612,0.3108
0.43938,0.25635,0.28192,0.12179,0.3334,0.29875,0.21482,0.29976,0.27023,0.13548,0.36602,0.3108
0.43938,0.25635,0.28186,0.12179,0.3334,0.29875,0.21482,0.29976,0.27025,0.13548,0.36604,0.3108
0.43938,0.25635,0.28182,0.12179,0.3334,0.29875,0.21482,0.29976,0.27024,0.13548,0.36613,0.3108
0.43938,0.25635,0.28178,0.12179,0.33337,0.29875,0.21482,0.29976,0.27024,0.13548,0.36614,0.3108
0.43938,0.25635,0.28173,0.12179,0.33337,0.29875,0.21482,0.29976,0.27023,0.13548,0.36619,0.3108
0.43938,0.25635,0.28169,0.12179,0.33337,0.29875,0.21482,0.29976,0.27024,0.13548,0.36606,0.3108
0.43937,0.25635,0.28162,0.12179,0.33337,0.29875,0.21482,0.29976,0.27024,0.13548,0.36604,0.3108
0.43937,0.25635,0.2816,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.36619,0.3108
0.43937,0.25635,0.28156,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.36618,0.3108
0.43937,0.25635,0.28153,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.36622,0.3108
0.43937,0.25635,0.28149,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.36626,0.3108
0.43937,0.25635,0.28146,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.36626,0.3108
0.43937,0.25635,0.28141,0.12179,0.33336,0.29875,0.21482,0.29976,0.27024,0.13548,0.36624,0.3108
0.43938,0.25635,0.28138,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.36622,0.3108
0.43938,0.25635,0.28134,0.12179,0.33336,0.29875,0.21482,0.29976,0.27026,0.13548,0.36622,0.3108
0.43938,0.25635,0.28129,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.36619,0.3108
0.43938,0.25635,0.28127,0.12179,0.33336,0.29875,0.21482,0.29976,0.27025,0.13548,0.3662,0.3108
0.43938,0.25635,0.28125,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36615,0.3108
0.43938,0.25635,0.28122,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36618,0.3108
0.43938,0.25635,0.2812,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.3662,0.3108
0.43938,0.25635,0.28119,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.36617,0.3108
0.43938,0.25635,0.28117,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.36622,0.3108
0.43938,0.25635,0.28115,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36626,0.3108
0.43938,0.25635,0.28113,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36627,0.3108
0.43938,0.25635,0.28111,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36629,0.3108
0.43938,0.25635,0.28109,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36632,0.3108
0.43938,0.25635,0.28109,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36635,0.3108
0.43938,0.25635,0.28107,0.12179,0.33335,0.29875,0.21482,0.29976,0.27026,0.13548,0.36642,0.3108
0.43938,0.25635,0.28105,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.36643,0.3108
0.43938,0.25635,0.28104,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.36631,0.3108
0.43938,0.25635,0.28104,0.12179,0.33335,0.29875,0.21482,0.29976,0.27024,0.13548,0.36631,0.3108
0.43938,0.25635,0.28102,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.36632,0.3108
0.43938,0.25635,0.28101,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.36632,0.3108
0.43938,0.25635,0.281,0.12179,0.33335,0.29875,0.21482,0.29976,0.27024,0.13548,0.36632,0.3108
0.43938,0.25635,0.28099,0.12179,0.33335,0.29875,0.21482,0.29976,0.27024,0.13548,0.36634,0.3108
0.43938,0.25635,0.28099,0.12179,0.33335,0.29875,0.21482,0.29976,0.27024,0.13548,0.36616,0.3108
0.43938,0.25635,0.28098,0.12179,0.33335,0.29875,0.21482,0.29976,0.27024,0.13548,0.36617,0.3108
0.43938,0.25635,0.28097,0.12179,0.33335,0.29875,0.21482,0.29976,0.27025,0.13548,0.36618,0.3108
0.43938,0.25635,0.28097,0.12179,0.33335,0.29875,0.21482,0.29976,0.27024,0.13548,0.36614,0.3108
0.43938,0.25635,0.28096,0.12179,0.33336,0.29875,0.21482,0.29976,0.27024,0.13548,0.36616,0.3108
0.43938,0.25635,0.28096,0.12179,0.33336,0.29875,0.21482,0.29976,0.27024,0.13548,0.36616,0.3108
0.43938,0.25635,0.28096,0.12179,0.33335,0.29875,0.21482,0.29976,0.27023,0.13548,0.36615,0.3108
0.43938,0.25635,0.28095,0.12179,0.33335,0.29875,0.21482,0.29976,0.27022,0.13548,0.36616,0.3108
0.43938,0.25635,0.28095,0.12179,0.33335,0.29875,0.21482,0.29976,0.27021,0.13548,0.36616,0.3108
0.43938,0.25635,0.28095,0.12179,0.33335,0.29875,0.21482,0.29976,0.27021,0.13548,0.36616,0.3108
0.43938,0.25635,0.28095,0.12179,0.33335,0.29875,0.21482,0.29976,0.27021,0.13548,0.36617,0.3108
