qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.82144,0.99981,0.93329,0.55142,0.49336,0.90879,0.98184,0.99887,0.96912,0.46479,0.22406,0.93528
0.82144,0.99982,0.93489,0.55142,0.49346,0.90879,0.98184,0.99899,0.96922,0.46479,0.22429,0.93528
0.82144,0.99983,0.93644,0.55142,0.49355,0.90879,0.98184,0.99908,0.96931,0.46479,0.22455,0.93528
0.82144,0.99983,0.93796,0.55142,0.49364,0.90879,0.98184,0.99922,0.96943,0.46479,0.22485,0.93528
0.82144,0.99983,0.93938,0.55142,0.49373,0.90879,0.98184,0.9993,0.96953,0.46479,0.22509,0.93528
0.82144,0.99983,0.94083,0.55142,0.49381,0.90879,0.98184,0.99937,0.9696,0.46479,0.22534,0.93528
0.82144,0.99983,0.94214,0.55142,0.49388,0.90879,0.98184,0.99943,0.96968,0.46479,0.22558,0.93528
0.82144,0.99983,0.9435,0.55142,0.49398,0.90879,0.98184,0.99949,0.96975,0.46479,0.2258,0.93528
0.82144,0.99983,0.94468,0.55142,0.49402,0.90879,0.98184,0.99953,0.96985,0.46479,0.22604,0.93528
0.82144,0.99984,0.94587,0.55142,0.49408,0.90879,0.98184,0.99956,0.96989,0.46479,0.22635,0.93528
0.82144,0.99984,0.94701,0.55142,0.49413,0.90879,0.98184,0.99959,0.96994,0.46479,0.2266,0.93528
0.82144,0.99984,0.94815,0.55142,0.49418,0.90879,0.98184,0.99963,0.97,0.46479,0.22686,0.93528
0.82144,0.99984,0.94912,0.55142,0.49422,0.90879,0.98184,0.99965,0.97006,0.46479,0.22703,0.93528
0.82144,0.99984,0.95023,0.55142,0.49425,0.90879,0.98184,0.99969,0.97012,0.46479,0.22721,0.93528
0.82144,0.99984,0.95121,0.55142,0.49429,0.90879,0.98184,0.99972,0.97017,0.46479,0.22737,0.93528
0.82144,0.99984,0.95223,0.55142,0.49433,0.90879,0.98184,0.99975,0.97024,0.46479,0.22757,0.93528
0.82144,0.99984,0.9531,0.55142,0.49436,0.90879,0.98184,0.99976,0.97028,0.46479,0.22775,0.93528
0.82144,0.99984,0.95395,0.55142,0.4944,0.90879,0.98184,0.99978,0.97033,0.46479,0.22792,0.93528
0.82144,0.99984,0.95479,0.55142,0.49444,0.90879,0.98184,0.99979,0.97038,0.46479,0.22806,0.93528
0.82144,0.99984,0.95553,0.55142,0.49447,0.90879,0.98184,0.99981,0.97042,0.46479,0.22818,0.93528
0.82144,0.99984,0.95636,0.55142,0.49449,0.90879,0.98184,0.99982,0.97048,0.46479,0.22838,0.93528
0.82144,0.99984,0.95701,0.55142,0.49451,0.90879,0.98184,0.99983,0.97051,0.46479,0.2286,0.93528
0.82144,0.99984,0.95768,0.55142,0.49454,0.90879,0.98184,0.99984,0.97055,0.46479,0.22874,0.93528
0.82144,0.99984,0.95835,0.55142,0.49455,0.90879,0.98184,0.99985,0.97057,0.46479,0.22888,0.93528
0.82144,0.99984,0.95889,0.55142,0.49457,0.90879,0.98184,0.99985,0.9706,0.46479,0.22899,0.93528
0.82144,0.99984,0.9594,0.55142,0.49458,0.90879,0.98184,0.99986,0.97064,0.46479,0.2291,0.93528
0.82144,0.99984,0.95989,0.55142,0.49459,0.90879,0.98184,0.99986,0.97067,0.46479,0.22921,0.93528
0.82144,0.99984,0.96036,0.55142,0.49461,0.90879,0.98184,0.99986,0.97069,0.46479,0.22935,0.93528
0.82144,0.99984,0.96076,0.55142,0.49462,0.90879,0.98184,0.99986,0.97072,0.46479,0.22945,0.93528
0.82144,0.99984,0.96118,0.55142,0.49462,0.90879,0.98184,0.99986,0.97076,0.46479,0.22954,0.93528
0.82144,0.99984,0.96165,0.55142,0.49462,0.90879,0.98184,0.99987,0.97078,0.46479,0.22966,0.93528
0.82144,0.99984,0.96202,0.55142,0.49463,0.90879,0.98184,0.99987,0.97081,0.46479,0.22978,0.93528
0.82144,0.99984,0.9624,0.55142,0.49463,0.90879,0.98184,0.99987,0.97083,0.46479,0.22987,0.93528
0.82144,0.99984,0.9627,0.55142,0.49464,0.90879,0.98184,0.99987,0.97085,0.46479,0.22995,0.93528
0.82144,0.99984,0.96305,0.55142,0.49465,0.90879,0.98184,0.99988,0.97089,0.46479,0.23003,0.93528
0.82144,0.99984,0.96339,0.55142,0.49466,0.90879,0.98184,0.99989,0.97091,0.46479,0.23009,0.93528
0.82144,0.99984,0.96361,0.55142,0.49466,0.90879,0.98184,0.99989,0.97092,0.46479,0.23013,0.93528
0.82144,0.99984,0.96388,0.55142,0.49467,0.90879,0.98184,0.99989,0.97094,0.46479,0.23021,0.93528
0.82144,0.99984,0.96411,0.55142,0.49467,0.90879,0.98184,0.99989,0.97096,0.46479,0.23026,0.93528
0.82144,0.99984,0.96434,0.55142,0.49468,0.90879,0.98184,0.99989,0.97098,0.46479,0.23031,0.93528
0.82144,0.99984,0.96454,0.55142,0.49469,0.90879,0.98184,0.99989,0.971,0.46479,0.23034,0.93528
0.82144,0.99984,0.96474,0.55142,0.49469,0.90879,0.98184,0.99989,0.97102,0.46479,0.23038,0.93528
0.82144,0.99984,0.96493,0.55142,0.4947,0.90879,0.98184,0.9999,0.97104,0.46479,0.23044,0.93528
0.82144,0.99984,0.96508,0.55142,0.49471,0.90879,0.98184,0.9999,0.97105,0.46479,0.23049,0.93528
0.82144,0.99984,0.96522,0.55142,0.49471,0.90879,0.98184,0.9999,0.97107,0.46479,0.23052,0.93528
0.82144,0.99984,0.96533,0.55142,0.49471,0.90879,0.98184,0.9999,0.97108,0.46479,0.23056,0.93528
0.82144,0.99984,0.96545,0.55142,0.49471,0.90879,0.98184,0.9999,0.97109,0.46479,0.2306,0.93528
0.82144,0.99984,0.96559,0.55142,0.49471,0.90879,0.98184,0.9999,0.9711,0.46479,0.23061,0.93528
0.82144,0.99984,0.96571,0.55142,0.49472,0.90879,0.98184,0.9999,0.97112,0.46479,0.23064,0.93528
0.82144,0.99984,0.96581,0.55142,0.49472,0.90879,0.98184,0.9999,0.97113,0.46479,0.23065,0.93528
0.82144,0.99984,0.96588,0.55142,0.49472,0.90879,0.98184,0.9999,0.97115,0.46479,0.23067,0.93528
0.82144,0.99984,0.96596,0.55142,0.49473,0.90879,0.98184,0.9999,0.97117,0.46479,0.23069,0.93528
0.82144,0.99984,0.96604,0.55142,0.49473,0.90879,0.98184,0.9999,0.97117,0.46479,0.23072,0.93528
0.82144,0.99984,0.96614,0.55142,0.49473,0.90879,0.98184,0.9999,0.97118,0.46479,0.23075,0.93528
0.82144,0.99984,0.9662,0.55142,0.49473,0.90879,0.98184,0.9999,0.9712,0.46479,0.23076,0.93528
0.82144,0.99984,0.96624,0.55142,0.49473,0.90879,0.98184,0.9999,0.97121,0.46479,0.23077,0.93528
0.82144,0.99984,0.9663,0.55142,0.49473,0.90879,0.98184,0.99991,0.97121,0.46479,0.23079,0.93528
0.82144,0.99984,0.96634,0.55142,0.49473,0.90879,0.98184,0.99991,0.97123,0.46479,0.23092,0.93528
0.82144,0.99984,0.96639,0.55142,0.49473,0.90879,0.98184,0.99991,0.97124,0.46479,0.23093,0.93528
0.82144,0.99984,0.96644,0.55142,0.49473,0.90879,0.98184,0.99991,0.97125,0.46479,0.23095,0.93528
0.82144,0.99984,0.96647,0.55142,0.49473,0.90879,0.98184,0.99991,0.97126,0.46479,0.23095,0.93528
0.82144,0.99984,0.96652,0.55142,0.49473,0.90879,0.98184,0.99991,0.97127,0.46479,0.23096,0.93528
0.82144,0.99984,0.96657,0.55142,0.49473,0.90879,0.98184,0.99991,0.97127,0.46479,0.23097,0.93528
0.82144,0.99984,0.9666,0.55142,0.49474,0.90879,0.98184,0.99991,0.97128,0.46479,0.23097,0.93528
0.82144,0.99984,0.96662,0.55142,0.49474,0.90879,0.98184,0.99991,0.97129,0.46479,0.231,0.93528
0.82144,0.99984,0.96664,0.55142,0.49474,0.90879,0.98184,0.99991,0.97131,0.46479,0.231,0.93528
0.82144,0.99984,0.96666,0.55142,0.49474,0.90879,0.98184,0.99991,0.97131,0.46479,0.231,0.93528
0.82144,0.99984,0.96668,0.55142,0.49474,0.90879,0.98184,0.99991,0.97131,0.46479,0.23102,0.93528
0.82144,0.99984,0.96669,0.55142,0.49474,0.90879,0.98184,0.99991,0.97132,0.46479,0.23104,0.93528
0.82144,0.99984,0.96671,0.55142,0.49474,0.90879,0.98184,0.99991,0.97132,0.46479,0.23105,0.93528
